PLAYER_ID,TEAM_ID,PERIOD,ACTION_TYPE,SHOT_TYPE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,SEASON,TOTAL_REMAINING_IN_GAME
201590,58,2,4,2,13,119,55,0,2010,1510
201616,58,2,16,2,8,28,77,0,2010,1492
2557,50,2,9,2,15,151,15,0,2010,1484
2757,58,2,4,2,8,29,78,1,2010,1475
201961,50,2,4,3,25,179,181,0,2010,1440
101128,58,3,4,2,18,-155,108,1,2010,1427
201563,50,3,4,2,14,-32,145,0,2010,1417
2557,50,3,1,2,15,-134,83,0,2010,1394
201171,58,3,16,2,17,177,1,1,2010,1386
2557,50,3,-1,2,13,129,36,1,2010,1371
101128,58,3,4,2,20,201,11,1,2010,1354
2757,58,3,4,2,15,155,-6,1,2010,1336
202326,58,3,9,2,14,129,64,1,2010,1306
2757,58,3,4,2,9,-38,89,0,2010,1269
201590,58,3,4,2,3,20,25,0,2010,1254
201171,58,3,0,2,1,0,14,0,2010,1252
202326,58,3,14,2,0,0,1,1,2010,1250
201563,50,3,4,2,14,-128,60,0,2010,1237
201590,58,3,4,3,23,230,-8,0,2010,1228
2757,58,3,-1,2,19,133,146,1,2010,1200
201229,50,3,-1,2,0,1,-3,1,2010,1195
201961,50,3,4,3,25,127,219,0,2010,1166
201171,58,3,4,2,17,170,56,1,2010,1143
2545,50,3,-1,2,6,36,55,1,2010,1127
2757,58,3,4,2,19,31,190,0,2010,1110
2757,58,3,0,2,0,-1,-1,0,2010,1100
202325,50,3,-1,2,0,-8,3,1,2010,1093
202325,50,3,4,2,17,-171,0,1,2010,1066
201171,58,3,4,2,4,18,37,0,2010,1048
2557,50,3,25,2,4,-35,26,1,2010,1041
2757,58,3,4,2,13,15,131,0,2010,1021
201574,58,3,4,2,16,97,135,1,2010,994
201229,50,3,4,2,15,-23,153,0,2010,975
201229,50,3,4,2,6,-24,58,0,2010,915
101129,58,3,4,3,25,97,236,1,2010,907
2742,50,3,4,2,16,-11,168,1,2010,890
101128,58,3,4,2,21,209,30,0,2010,875
201593,50,3,0,2,1,12,6,1,2010,868
201574,58,3,4,2,9,-95,12,0,2010,846
201574,58,3,19,2,2,-25,14,0,2010,845
201956,58,3,19,2,6,-51,39,1,2010,843
101128,58,3,4,3,23,-231,-14,1,2010,808
2742,50,3,4,3,26,31,260,0,2010,799
101129,58,3,25,2,3,9,35,1,2010,775
201567,50,3,4,3,24,-168,184,1,2010,751
2742,50,3,4,3,26,53,258,0,2010,721
2742,50,4,-1,2,10,99,37,1,2010,706
201593,50,4,-1,2,0,0,-8,1,2010,678
201574,58,4,-1,2,2,-16,12,1,2010,634
201567,50,4,-1,2,8,78,33,0,2010,620
101129,58,4,4,3,25,114,224,0,2010,602
201593,50,4,0,2,5,-41,30,1,2010,591
2742,50,4,4,2,14,-146,-6,1,2010,561
201171,58,4,4,2,16,163,-3,0,2010,545
2742,50,4,4,2,5,40,34,0,2010,539
201171,58,4,4,2,17,171,23,0,2010,520
201563,50,4,4,2,16,-112,121,0,2010,508
201563,50,4,25,2,2,17,17,1,2010,506
201590,58,4,14,2,2,-13,20,0,2010,495
2757,58,4,4,2,14,-142,-8,0,2010,490
201590,58,4,4,3,23,-232,-10,0,2010,473
201563,50,4,0,2,0,1,1,0,2010,466
201171,58,4,5,2,3,26,28,1,2010,450
2557,50,4,1,2,18,51,178,0,2010,442
201563,50,4,19,2,5,-32,39,0,2010,440
201563,50,4,10,2,5,-38,42,1,2010,432
201171,58,4,0,2,2,13,23,0,2010,384
2557,50,4,4,2,20,18,205,0,2010,379
201961,50,4,4,2,18,-125,132,0,2010,362
201574,58,4,4,2,16,-128,97,0,2010,340
101128,58,4,4,2,16,-82,142,0,2010,320
201563,50,4,4,2,7,-70,34,0,2010,304
201229,50,4,4,3,26,154,216,1,2010,286
201961,50,4,4,2,16,-138,96,1,2010,256
202326,58,4,9,2,6,-48,50,1,2010,236
2557,50,4,1,2,18,-52,181,1,2010,224
202326,58,4,4,2,5,-8,53,0,2010,207
201563,50,4,4,2,19,196,39,0,2010,195
2545,50,4,19,2,3,-4,33,0,2010,194
201171,58,4,0,2,4,29,31,1,2010,179
201961,50,4,4,2,20,21,206,0,2010,167
201171,58,4,4,2,16,-161,3,1,2010,144
201961,50,4,5,2,1,6,17,0,2010,124
202326,58,4,4,2,4,34,26,0,2010,101
201229,50,4,4,2,5,-16,50,0,2010,86
202326,58,4,4,2,18,125,138,0,2010,63
2557,50,4,1,3,25,81,241,1,2010,56
201956,58,4,-1,2,0,0,-8,1,2010,34
201961,50,4,3,2,3,-24,25,1,2010,23
201563,50,4,4,2,11,105,52,1,2010,7
202325,50,4,19,2,1,-10,14,1,2010,0
201961,50,4,4,3,25,70,241,0,2010,0
101106,49,1,12,2,5,21,52,0,2010,2865
2561,40,1,4,2,19,-82,178,1,2010,2854
101106,49,1,12,2,10,99,30,0,2010,2821
2400,49,1,19,2,2,21,17,1,2010,2818
2568,49,1,4,3,24,130,211,0,2010,2788
2772,40,1,4,2,19,99,168,0,2010,2769
201158,40,1,3,2,2,20,4,1,2010,2750
2422,49,1,4,2,15,-155,6,0,2010,2738
201943,49,1,4,3,24,31,244,0,2010,2713
101108,40,1,17,2,5,0,58,1,2010,2699
2568,49,1,3,2,2,12,17,1,2010,2682
2561,40,1,4,2,20,73,189,1,2010,2670
2772,40,1,4,3,25,-150,203,0,2010,2629
2561,40,1,24,2,9,-98,19,1,2010,2594
101141,49,1,4,3,24,78,236,0,2010,2585
101108,40,1,4,2,7,-73,23,0,2010,2572
2772,40,1,14,2,0,-2,0,1,2010,2549
101106,49,1,12,2,5,21,52,1,2010,2529
2772,40,1,4,3,23,233,12,0,2010,2505
201158,40,1,3,2,0,-2,7,1,2010,2485
101141,49,1,4,2,19,36,195,0,2010,2471
201158,40,1,24,2,8,59,64,1,2010,2457
1894,49,1,4,3,23,239,-2,0,2010,2439
101106,49,1,19,2,3,-32,11,0,2010,2438
101106,49,1,19,2,2,-29,4,0,2010,2436
1894,49,1,0,2,2,24,0,1,2010,2413
2561,40,1,0,2,2,23,3,0,2010,2396
101108,40,1,4,2,14,144,7,1,2010,2388
201943,49,1,3,2,1,13,4,1,2010,2381
2772,40,1,0,2,1,-10,9,1,2010,2363
101141,49,1,4,2,20,62,198,0,2010,2350
2788,40,1,4,2,5,51,19,0,2010,2339
201160,40,1,4,2,18,-70,176,0,2010,2327
201573,40,1,4,2,6,-46,39,1,2010,2301
2584,40,1,4,2,13,-4,137,1,2010,2288
1894,49,1,0,2,1,6,11,1,2010,2276
1894,49,1,0,2,2,23,6,1,2010,2260
2584,40,1,4,2,18,47,184,0,2010,2246
978,40,1,16,2,13,-136,3,0,2010,2237
2568,49,1,4,3,24,0,241,1,2010,2226
201160,40,1,4,2,15,-45,151,0,2010,2205
202336,49,1,4,2,15,157,11,0,2010,2193
201943,49,1,4,3,25,177,189,1,2010,2167
201573,40,1,4,2,11,110,30,0,2010,2161
201160,40,2,0,2,0,2,4,0,2010,2141
2584,40,2,4,3,23,230,26,0,2010,2115
2568,49,2,4,3,26,204,170,0,2010,2095
2400,49,2,19,2,6,-57,30,0,2010,2092
201977,40,2,4,2,3,-15,26,1,2010,2082
2400,49,2,4,2,5,56,14,1,2010,2055
201977,40,2,0,2,2,-27,-3,0,2010,2040
2422,49,2,4,3,23,-237,1,0,2010,2023
2400,49,2,4,2,14,-141,4,0,2010,1997
2422,49,2,4,2,16,160,17,0,2010,1965
201573,40,2,4,3,22,-226,9,0,2010,1949
1894,49,2,4,2,12,-93,86,1,2010,1934
201977,40,2,3,2,2,-24,14,1,2010,1914
101106,49,2,12,2,7,-76,22,1,2010,1860
2772,40,2,4,3,24,209,127,1,2010,1848
2422,49,2,4,2,17,110,131,1,2010,1829
201158,40,2,4,2,19,173,97,0,2010,1807
2422,49,2,4,2,5,7,53,0,2010,1794
2772,40,2,0,2,2,26,12,0,2010,1755
2568,49,2,4,3,26,-172,195,1,2010,1747
201160,40,2,4,2,17,62,167,0,2010,1728
201943,49,2,4,2,16,-125,110,0,2010,1717
201158,40,2,4,3,23,-232,19,0,2010,1702
2400,49,2,0,2,3,32,9,0,2010,1689
2568,49,2,4,3,25,223,129,0,2010,1678
201158,40,2,4,3,24,-163,189,0,2010,1671
101106,49,2,12,2,8,13,89,1,2010,1657
101106,49,2,4,2,15,155,33,0,2010,1614
201158,40,2,0,2,0,7,3,1,2010,1609
2400,49,2,4,2,21,-120,183,1,2010,1597
201943,49,2,4,3,24,-21,249,0,2010,1576
201158,40,2,4,2,22,-16,224,0,2010,1536
1863,49,2,4,2,16,152,55,1,2010,1495
2772,40,2,0,2,1,1,19,0,2010,1479
2039,49,2,4,2,17,70,165,0,2010,1463
101108,40,2,4,3,24,54,242,0,2010,1445
101106,49,2,4,3,28,-131,255,0,2010,1440
201158,40,3,4,2,20,207,12,0,2010,1422
2422,49,3,4,3,24,-43,242,0,2010,1407
2561,40,3,4,2,16,-169,11,1,2010,1387
2400,49,3,12,2,7,2,75,1,2010,1367
101108,40,3,4,2,15,-56,140,0,2010,1342
201943,49,3,4,3,25,-153,200,0,2010,1318
2772,40,3,4,3,25,190,172,0,2010,1308
2422,49,3,4,2,9,77,56,0,2010,1296
2561,40,3,4,2,15,-40,149,1,2010,1286
2568,49,3,4,3,25,163,197,0,2010,1264
201158,40,3,4,3,25,155,201,0,2010,1253
201943,49,3,23,2,0,-5,7,1,2010,1244
201943,49,3,4,2,13,129,37,0,2010,1200
2400,49,3,0,2,1,-11,7,1,2010,1198
2561,40,3,4,2,20,24,208,1,2010,1187
2400,49,3,4,2,19,31,197,0,2010,1170
201158,40,3,4,2,15,-152,15,0,2010,1153
2561,40,3,4,2,19,94,175,1,2010,1141
2422,49,3,4,3,23,231,9,1,2010,1121
2561,40,3,4,2,18,-157,91,1,2010,1105
201943,49,3,4,2,20,-201,12,0,2010,1082
2568,49,3,14,2,0,9,-2,1,2010,1060
201158,40,3,0,2,2,4,28,0,2010,1038
101141,49,3,0,2,0,-5,4,1,2010,1029
2561,40,3,4,2,3,-30,0,0,2010,1014
201160,40,3,19,2,2,22,6,1,2010,1013
101141,49,3,4,2,16,-158,26,0,2010,993
201158,40,3,4,3,25,184,175,1,2010,985
101106,49,3,14,2,0,-2,-3,1,2010,967
101108,40,3,0,2,0,-8,4,0,2010,949
201943,49,3,25,2,1,-1,19,1,2010,927
201977,40,3,4,3,24,-114,220,0,2010,898
201943,49,3,4,3,24,73,236,1,2010,883
2568,49,3,4,3,23,233,25,1,2010,865
201160,40,3,4,2,18,-182,12,1,2010,850
201160,40,3,0,2,2,-8,22,1,2010,811
978,40,3,4,3,24,214,116,1,2010,786
1894,49,3,4,2,14,-123,75,0,2010,767
101108,40,3,16,2,8,65,58,1,2010,757
2400,49,3,4,2,12,121,20,0,2010,738
101108,40,3,4,3,25,-82,241,1,2010,720
201977,40,4,4,2,18,65,175,1,2010,691
201977,40,4,4,2,11,-114,17,0,2010,667
2561,40,4,0,2,1,19,-3,1,2010,665
2400,49,4,14,2,0,1,1,1,2010,638
2561,40,4,4,2,16,-98,137,0,2010,617
201943,49,4,0,2,1,-10,1,0,2010,597
201160,40,4,4,2,14,147,22,0,2010,586
1894,49,4,4,2,14,106,96,0,2010,570
1894,49,4,4,2,21,-24,209,0,2010,528
2772,40,4,4,2,4,28,30,0,2010,504
2039,49,4,4,3,24,78,233,0,2010,480
2584,40,4,4,2,20,-207,20,0,2010,459
101106,49,4,14,2,0,6,0,1,2010,445
201160,40,4,4,2,17,-136,112,0,2010,416
201158,40,4,4,2,22,7,222,1,2010,404
101108,40,4,3,2,1,12,9,1,2010,373
2772,40,4,4,3,23,236,30,0,2010,343
201943,49,4,4,3,25,-152,203,0,2010,318
2561,40,4,0,2,1,6,11,0,2010,297
2400,49,4,4,2,9,92,26,0,2010,283
2772,40,4,4,3,23,234,41,0,2010,269
2568,49,4,4,3,24,244,48,1,2010,252
2772,40,4,14,2,0,-7,7,1,2010,228
2568,49,4,4,3,24,239,60,0,2010,210
101108,40,4,4,2,8,12,88,0,2010,198
101106,49,4,12,2,6,-2,67,1,2010,182
2561,40,4,4,2,13,114,78,0,2010,165
101108,40,4,4,2,14,-105,102,1,2010,137
2400,49,4,4,2,6,-16,61,1,2010,118
201158,40,4,4,3,26,149,224,0,2010,97
2568,49,4,4,3,22,-226,22,1,2010,83
2400,49,4,4,2,6,56,22,0,2010,55
201160,40,4,4,2,15,7,153,0,2010,27
201943,49,4,4,2,22,-11,225,0,2010,2
201959,41,1,0,2,2,-18,17,1,2010,2860
201145,60,1,0,2,2,23,6,0,2010,2846
201565,41,1,4,3,24,-133,206,0,2010,2833
200757,60,1,4,3,22,-223,6,0,2010,2817
2736,41,1,4,2,17,-172,41,1,2010,2802
201142,60,1,4,3,24,146,197,1,2010,2789
201566,60,1,0,2,2,-27,9,1,2010,2754
201959,41,1,0,2,1,-18,1,1,2010,2748
201566,60,1,4,2,13,61,116,0,2010,2735
2586,41,1,4,2,3,-21,26,0,2010,2733
2736,41,1,4,2,17,135,107,1,2010,2727
2420,60,1,4,2,17,154,78,0,2010,2712
201565,41,1,4,2,16,-153,60,0,2010,2703
201142,60,1,4,2,3,13,31,1,2010,2699
201565,41,1,23,2,2,-26,4,1,2010,2689
201566,60,1,0,2,1,-13,11,1,2010,2661
201565,41,1,5,2,2,23,4,1,2010,2648
200757,60,1,4,2,16,-160,41,0,2010,2630
201142,60,1,19,2,2,18,19,0,2010,2628
201959,41,1,0,2,2,-13,22,0,2010,2622
201565,41,1,-1,2,3,36,11,1,2010,2607
201566,60,1,4,2,15,-142,71,0,2010,2591
201565,41,1,16,2,14,146,4,1,2010,2571
201142,60,1,4,2,18,157,96,1,2010,2558
201959,41,1,14,2,2,17,12,1,2010,2545
201149,41,1,0,2,2,26,12,0,2010,2515
201142,60,1,0,2,1,6,14,0,2010,2509
201142,60,1,16,2,16,-146,66,0,2010,2504
2736,41,1,4,3,24,-136,205,0,2010,2467
201145,60,1,4,2,20,195,74,1,2010,2449
201565,41,1,23,2,2,-23,4,1,2010,2427
201566,60,1,0,2,2,-19,15,0,2010,2414
201586,60,1,14,2,0,0,7,1,2010,2391
200758,41,1,4,2,18,65,173,0,2010,2375
201566,60,1,-1,2,1,0,11,1,2010,2368
201149,41,1,0,2,1,9,12,0,2010,2350
201586,60,1,4,2,4,-8,48,0,2010,2336
2736,41,1,0,2,1,17,6,1,2010,2330
201145,60,1,4,3,24,157,190,0,2010,2309
201149,41,1,4,2,17,-133,121,1,2010,2295
200758,41,1,5,2,2,-24,7,0,2010,2238
201142,60,1,-1,2,1,-15,7,1,2010,2217
2736,41,1,17,2,5,51,20,0,2010,2183
201161,60,1,4,3,24,-190,149,0,2010,2163
200758,41,1,4,3,44,-41,448,0,2010,2160
201935,60,2,4,3,23,228,56,0,2010,2144
200758,41,2,0,2,1,13,3,0,2010,2124
201228,41,2,3,2,2,21,7,1,2010,2097
201142,60,2,4,3,25,121,220,0,2010,2084
201228,41,2,4,2,15,13,156,1,2010,2076
201953,60,2,17,2,5,-51,25,1,2010,2061
200758,41,2,4,2,4,-41,15,0,2010,2049
201953,60,2,17,2,6,-32,55,1,2010,2042
201228,41,2,2,2,14,147,26,1,2010,2028
201142,60,2,4,2,13,-7,132,1,2010,2009
201959,41,2,4,2,17,130,123,0,2010,1970
201145,60,2,-1,2,1,2,11,1,2010,1965
201149,41,2,14,2,2,21,11,1,2010,1945
201161,60,2,4,3,24,187,164,0,2010,1922
201565,41,2,3,2,2,24,7,1,2010,1905
201959,41,2,4,2,4,-40,12,1,2010,1868
201145,60,2,4,2,5,-45,26,0,2010,1851
201935,60,2,4,2,15,-152,44,1,2010,1848
2594,41,2,4,2,19,37,192,1,2010,1834
201161,60,2,4,3,24,-207,126,0,2010,1815
2586,41,2,4,3,24,7,247,1,2010,1806
201142,60,2,4,2,7,56,44,0,2010,1790
201566,60,2,24,2,9,-57,71,1,2010,1785
2594,41,2,4,2,17,-70,165,0,2010,1771
201565,41,2,2,2,16,163,41,0,2010,1751
201145,60,2,4,2,4,42,20,0,2010,1684
201565,41,2,0,2,1,-19,3,1,2010,1677
201142,60,2,2,2,18,162,93,0,2010,1656
201566,60,2,3,2,2,-24,14,1,2010,1653
201565,41,2,0,2,2,-26,7,0,2010,1636
201149,41,2,19,2,1,10,17,1,2010,1635
201145,60,2,5,2,1,13,3,1,2010,1598
2736,41,2,4,2,16,-125,108,0,2010,1579
200757,60,2,0,2,1,-16,7,0,2010,1563
201145,60,2,4,3,24,-146,197,1,2010,1557
201565,41,2,4,2,17,163,74,0,2010,1545
2420,60,2,0,2,2,20,9,1,2010,1534
201145,60,2,4,2,5,-49,12,0,2010,1499
201145,60,2,12,2,3,10,36,1,2010,1497
201565,41,2,17,2,10,89,58,1,2010,1492
201142,60,2,4,2,19,18,198,0,2010,1478
201565,41,2,4,2,5,-34,48,0,2010,1467
201565,41,2,4,3,23,-122,206,0,2010,1440
201142,60,3,4,2,17,102,148,0,2010,1427
201565,41,3,4,2,18,-106,151,1,2010,1410
201145,60,3,4,2,22,28,224,0,2010,1385
201565,41,3,4,2,17,135,110,0,2010,1375
201959,41,3,14,2,0,2,9,1,2010,1371
2420,60,3,12,2,2,20,15,0,2010,1344
201565,41,3,4,2,21,-152,159,0,2010,1332
201149,41,3,0,2,2,-21,12,0,2010,1330
201959,41,3,0,2,1,-15,7,1,2010,1326
201565,41,3,4,2,5,43,33,1,2010,1303
201566,60,3,4,3,24,34,242,0,2010,1278
201565,41,3,4,3,24,-103,222,0,2010,1263
201142,60,3,17,2,11,-119,7,0,2010,1254
201565,41,3,4,2,4,42,6,0,2010,1246
201149,41,3,19,2,1,-4,11,0,2010,1245
201149,41,3,4,2,17,10,179,0,2010,1222
201566,60,3,4,2,16,129,97,1,2010,1216
201142,60,3,4,2,20,-41,197,0,2010,1179
2736,41,3,4,3,24,89,228,0,2010,1142
2586,41,3,4,2,6,-54,33,0,2010,1139
201149,41,3,19,2,2,-16,17,1,2010,1138
201959,41,3,14,2,0,1,3,1,2010,1120
201149,41,3,12,2,5,2,53,1,2010,1084
201145,60,3,4,2,17,163,53,1,2010,1070
2736,41,3,10,2,6,51,44,0,2010,1054
201145,60,3,4,3,24,187,165,0,2010,1037
2736,41,3,4,3,22,-223,42,1,2010,1019
2736,41,3,2,2,16,-122,116,0,2010,989
201142,60,3,0,2,1,-19,6,0,2010,980
201228,41,3,4,3,24,-199,142,0,2010,967
201142,60,3,4,2,8,67,50,1,2010,951
201149,41,3,14,2,1,18,7,1,2010,931
201228,41,3,2,2,20,200,39,0,2010,907
2736,41,3,14,2,0,0,9,1,2010,902
201566,60,3,3,2,3,-29,14,0,2010,885
201142,60,3,4,3,25,89,235,0,2010,876
201142,60,3,14,2,0,4,7,1,2010,857
201142,60,3,4,3,24,-152,189,0,2010,798
201935,60,3,4,3,24,-169,173,1,2010,744
201228,41,3,4,2,17,-138,108,1,2010,729
201228,41,3,4,3,46,181,432,0,2010,720
2586,41,4,4,3,22,226,17,0,2010,703
201228,41,4,4,2,5,29,-51,0,2010,676
201586,60,4,0,2,0,4,9,0,2010,657
201959,41,4,4,2,14,-142,42,0,2010,602
201145,60,4,2,2,15,152,47,0,2010,580
2243,41,4,4,2,23,-93,216,1,2010,562
201953,60,4,4,2,16,-144,88,1,2010,545
201565,41,4,17,2,10,-59,86,0,2010,527
201565,41,4,4,2,5,34,41,0,2010,524
201935,60,4,3,2,2,-21,7,0,2010,513
201565,41,4,4,2,5,-41,37,1,2010,492
201566,60,4,4,2,11,86,71,0,2010,476
201145,60,4,4,2,16,-160,33,0,2010,445
201565,41,4,2,2,16,162,41,0,2010,434
201142,60,4,4,2,3,23,20,0,2010,418
200758,41,4,3,2,1,9,17,0,2010,412
201565,41,4,17,2,11,103,48,0,2010,392
201161,60,4,4,3,24,163,178,0,2010,373
201586,60,4,4,2,3,26,23,1,2010,369
2594,41,4,4,2,17,-157,78,1,2010,349
201565,41,4,17,2,6,37,48,0,2010,308
201145,60,4,4,3,22,228,11,0,2010,298
201565,41,4,0,2,1,-10,7,0,2010,293
2594,41,4,4,2,23,143,184,0,2010,291
201565,41,4,4,3,22,228,28,0,2010,285
201566,60,4,-1,2,4,34,28,0,2010,250
2736,41,4,3,2,2,1,27,0,2010,245
201142,60,4,4,2,17,118,129,1,2010,231
201565,41,4,4,2,16,160,47,1,2010,206
201142,60,4,4,3,24,31,241,0,2010,169
201565,41,4,0,2,2,-21,11,0,2010,159
201566,60,4,14,2,0,1,9,1,2010,152
201959,41,4,4,2,17,171,56,0,2010,136
201149,41,4,19,2,2,-7,28,0,2010,134
201142,60,4,8,2,1,10,14,1,2010,118
201145,60,4,4,3,22,226,15,1,2010,89
201959,41,4,14,2,1,-15,7,1,2010,72
201566,60,4,4,2,16,-133,104,1,2010,49
201149,41,4,14,2,1,4,11,1,2010,41
201586,60,4,4,2,17,-172,19,0,2010,16
2736,41,4,4,3,23,-226,77,0,2010,9
2594,41,4,16,3,26,181,187,0,2010,0
2222,66,1,4,2,20,122,160,0,2010,2864
1717,42,1,4,2,14,146,1,1,2010,2850
2222,66,1,4,3,24,-131,205,0,2010,2824
2406,42,1,4,2,19,-193,9,1,2010,2816
1737,66,1,4,2,3,-32,20,0,2010,2795
2406,42,1,4,2,19,-149,121,0,2010,2789
2564,66,1,-1,2,4,17,47,0,2010,2776
2199,42,1,0,2,2,-15,25,0,2010,2759
2406,42,1,23,2,2,21,9,1,2010,2740
467,42,1,3,2,1,9,12,1,2010,2709
2564,66,1,4,2,17,34,173,0,2010,2693
1717,42,1,4,2,13,64,124,1,2010,2675
2406,42,1,25,2,0,0,3,0,2010,2647
1891,42,1,4,3,24,-150,189,1,2010,2625
1536,66,1,0,2,0,-3,1,0,2010,2598
467,42,1,4,3,24,65,238,1,2010,2585
1717,42,1,4,2,19,10,198,1,2010,2553
2564,66,1,-1,2,2,2,20,1,2010,2532
1737,66,1,-1,2,1,-2,12,1,2010,2512
2406,42,1,11,2,17,-60,165,1,2010,2484
1891,42,1,25,2,0,-1,8,1,2010,2462
2564,66,1,4,3,25,163,192,0,2010,2439
2564,66,1,4,3,24,184,168,1,2010,2431
2406,42,1,4,3,22,228,19,0,2010,2409
2222,66,1,3,2,2,23,15,1,2010,2382
1891,42,1,4,3,24,-224,102,0,2010,2367
201571,66,1,4,3,25,228,104,0,2010,2354
200748,66,1,0,2,1,17,4,0,2010,2341
2564,66,1,4,2,19,159,105,0,2010,2318
2222,66,1,0,2,0,0,4,0,2010,2291
2564,66,1,4,3,24,-165,184,1,2010,2282
1890,42,1,4,3,22,228,12,0,2010,2261
200826,42,1,-1,2,6,-15,63,1,2010,2218
2222,66,1,3,2,1,-5,9,1,2010,2199
200826,42,1,4,2,8,-87,22,0,2010,2178
1536,66,1,4,3,24,-205,140,1,2010,2164
2406,42,1,4,3,24,-202,143,0,2010,2160
2564,66,2,-1,2,3,-8,39,0,2010,2133
202346,42,2,4,2,19,-196,25,1,2010,2124
200748,66,2,4,2,17,26,176,0,2010,2103
2406,42,2,4,2,20,-116,164,0,2010,2093
2222,66,2,4,2,20,-43,198,0,2010,2076
200826,42,2,4,2,21,-95,192,0,2010,2054
202346,42,2,4,2,8,-11,85,0,2010,2036
200748,66,2,3,2,0,3,6,1,2010,2033
2406,42,2,4,2,15,121,102,0,2010,2017
200748,66,2,4,2,19,192,55,1,2010,1994
2406,42,2,0,2,0,0,4,0,2010,1975
1536,66,2,4,3,25,154,200,1,2010,1966
200826,42,2,4,3,24,-120,217,0,2010,1948
200826,42,2,3,2,2,-8,20,1,2010,1928
1536,66,2,4,2,19,166,102,0,2010,1915
1891,42,2,4,3,23,237,-3,0,2010,1899
1717,42,2,4,2,9,-35,91,0,2010,1896
200826,42,2,3,2,1,7,12,1,2010,1880
201945,66,2,4,3,22,228,22,0,2010,1850
2564,66,2,-1,2,3,13,31,1,2010,1846
200826,42,2,3,2,2,18,9,1,2010,1834
467,42,2,4,3,24,-181,163,0,2010,1792
2222,66,2,3,2,1,15,7,1,2010,1783
2199,42,2,6,2,1,9,7,1,2010,1735
1737,66,2,24,2,2,-5,20,0,2010,1707
1737,66,2,4,2,5,-46,20,0,2010,1692
467,42,2,3,2,1,-7,9,1,2010,1687
1737,66,2,4,2,6,9,66,0,2010,1666
2222,66,2,-1,2,5,-15,55,1,2010,1657
1890,42,2,4,2,14,-146,25,0,2010,1633
201571,66,2,3,2,2,20,9,1,2010,1612
1536,66,2,-1,2,4,0,44,1,2010,1582
1891,42,2,3,2,2,15,17,1,2010,1562
1536,66,2,4,2,19,130,140,0,2010,1536
1891,42,2,28,2,1,0,12,1,2010,1531
201571,66,2,4,2,5,47,22,0,2010,1505
201571,66,2,4,3,22,223,6,0,2010,1495
2199,42,2,0,2,2,20,17,1,2010,1482
201571,66,2,-1,2,3,29,22,0,2010,1467
2222,66,2,3,2,2,23,17,0,2010,1441
1717,42,3,2,2,11,77,83,1,2010,1425
2222,66,3,4,2,19,125,149,0,2010,1405
467,42,3,4,3,24,-158,192,0,2010,1392
1737,66,3,4,2,14,-16,146,1,2010,1366
1717,42,3,4,2,18,-147,104,0,2010,1348
1717,42,3,4,2,16,78,146,1,2010,1326
1891,42,3,1,2,16,133,104,0,2010,1292
2564,66,3,4,3,25,37,250,0,2010,1277
1737,66,3,21,2,1,12,1,0,2010,1273
2406,42,3,3,2,0,-4,-1,1,2010,1266
2564,66,3,4,3,24,-81,235,0,2010,1226
2217,42,3,3,2,2,-10,22,1,2010,1220
1737,66,3,-1,2,4,-29,37,1,2010,1191
1717,42,3,16,2,13,135,7,1,2010,1177
200748,66,3,-1,2,4,43,15,1,2010,1150
1717,42,3,16,2,14,149,14,1,2010,1133
1717,42,3,-1,2,1,15,0,1,2010,1106
2222,66,3,4,2,20,163,121,0,2010,1087
1717,42,3,-1,2,1,-2,12,1,2010,1069
1536,66,3,4,2,17,20,178,1,2010,1052
467,42,3,4,3,24,-102,226,1,2010,1036
1536,66,3,4,2,22,92,209,0,2010,1018
1891,42,3,4,2,15,-158,19,1,2010,986
2217,42,3,14,2,2,23,6,0,2010,956
467,42,3,4,3,24,99,227,0,2010,932
200748,66,3,4,2,15,-27,156,1,2010,915
1890,42,3,4,3,22,-228,3,0,2010,895
201571,66,3,4,2,6,-19,64,0,2010,875
201945,66,3,4,2,19,-2,194,1,2010,849
2222,66,3,3,2,2,9,19,1,2010,812
2406,42,3,4,2,12,-122,22,0,2010,788
2406,42,3,0,2,2,18,15,0,2010,784
2222,66,3,0,2,2,-13,20,0,2010,766
467,42,3,0,2,1,-1,12,1,2010,760
200826,42,3,0,2,0,-5,3,0,2010,760
200748,66,3,4,2,16,62,148,1,2010,749
200826,42,3,10,2,6,50,36,0,2010,725
2733,66,4,4,2,9,-8,93,0,2010,703
200748,66,4,19,2,1,-15,12,1,2010,701
1891,42,4,4,2,15,-127,91,0,2010,684
201945,66,4,4,2,22,141,181,0,2010,668
2406,42,4,4,2,16,-163,41,0,2010,660
1891,42,4,1,2,17,147,93,1,2010,619
200748,66,4,4,2,15,-155,31,0,2010,604
200748,66,4,0,2,1,15,11,1,2010,558
2406,42,4,4,2,19,70,186,1,2010,540
2733,66,4,4,2,12,127,17,0,2010,522
200748,66,4,10,2,5,-54,19,0,2010,513
201571,66,4,1,2,14,-146,15,0,2010,506
1891,42,4,4,2,17,-171,14,1,2010,431
201571,66,4,4,3,24,-149,198,1,2010,418
1891,42,4,4,3,24,-177,172,1,2010,400
2222,66,4,-1,2,5,-46,25,0,2010,375
2564,66,4,4,2,19,26,197,1,2010,354
1717,42,4,4,2,16,80,146,1,2010,339
1891,42,4,1,2,10,-87,61,1,2010,317
